rbg,dem,mask,mainclass
26194_11079_rgb.tif,26194_11079_dem.tif,26194_11079_label.tif,9.0
26135_10940_rgb.tif,26135_10940_dem.tif,26135_10940_label.tif,9.0
26319_10941_rgb.tif,26319_10941_dem.tif,26319_10941_label.tif,9.0
25974_10925_rgb.tif,25974_10925_dem.tif,25974_10925_label.tif,9.0
26342_10979_rgb.tif,26342_10979_dem.tif,26342_10979_label.tif,9.0
26487_11554_rgb.tif,26487_11554_dem.tif,26487_11554_label.tif,9.0
26723_11624_rgb.tif,26723_11624_dem.tif,26723_11624_label.tif,9.0
26032_10922_rgb.tif,26032_10922_dem.tif,26032_10922_label.tif,9.0
26247_10877_rgb.tif,26247_10877_dem.tif,26247_10877_label.tif,9.0
26472_11559_rgb.tif,26472_11559_dem.tif,26472_11559_label.tif,9.0
26519_11498_rgb.tif,26519_11498_dem.tif,26519_11498_label.tif,9.0
26339_10911_rgb.tif,26339_10911_dem.tif,26339_10911_label.tif,9.0
25955_11351_rgb.tif,25955_11351_dem.tif,25955_11351_label.tif,9.0
26395_11483_rgb.tif,26395_11483_dem.tif,26395_11483_label.tif,9.0
26216_11098_rgb.tif,26216_11098_dem.tif,26216_11098_label.tif,9.0
25910_10888_rgb.tif,25910_10888_dem.tif,25910_10888_label.tif,9.0
25678_10933_rgb.tif,25678_10933_dem.tif,25678_10933_label.tif,9.0
26404_11515_rgb.tif,26404_11515_dem.tif,26404_11515_label.tif,9.0
26179_10995_rgb.tif,26179_10995_dem.tif,26179_10995_label.tif,9.0
26753_11672_rgb.tif,26753_11672_dem.tif,26753_11672_label.tif,9.0
26381_10949_rgb.tif,26381_10949_dem.tif,26381_10949_label.tif,9.0
26039_11372_rgb.tif,26039_11372_dem.tif,26039_11372_label.tif,9.0
26118_10965_rgb.tif,26118_10965_dem.tif,26118_10965_label.tif,9.0
26067_11369_rgb.tif,26067_11369_dem.tif,26067_11369_label.tif,9.0
26214_11015_rgb.tif,26214_11015_dem.tif,26214_11015_label.tif,9.0
26327_10915_rgb.tif,26327_10915_dem.tif,26327_10915_label.tif,9.0
26472_11526_rgb.tif,26472_11526_dem.tif,26472_11526_label.tif,9.0
25889_10937_rgb.tif,25889_10937_dem.tif,25889_10937_label.tif,9.0
26275_10911_rgb.tif,26275_10911_dem.tif,26275_10911_label.tif,9.0
26146_10980_rgb.tif,26146_10980_dem.tif,26146_10980_label.tif,9.0
26157_10940_rgb.tif,26157_10940_dem.tif,26157_10940_label.tif,9.0
25906_11036_rgb.tif,25906_11036_dem.tif,25906_11036_label.tif,9.0
26178_10918_rgb.tif,26178_10918_dem.tif,26178_10918_label.tif,9.0
26385_10941_rgb.tif,26385_10941_dem.tif,26385_10941_label.tif,9.0
26324_11096_rgb.tif,26324_11096_dem.tif,26324_11096_label.tif,9.0
25923_11333_rgb.tif,25923_11333_dem.tif,25923_11333_label.tif,9.0
26482_11553_rgb.tif,26482_11553_dem.tif,26482_11553_label.tif,9.0
26325_11058_rgb.tif,26325_11058_dem.tif,26325_11058_label.tif,9.0
26739_11641_rgb.tif,26739_11641_dem.tif,26739_11641_label.tif,9.0
25691_10905_rgb.tif,25691_10905_dem.tif,25691_10905_label.tif,9.0
26192_11106_rgb.tif,26192_11106_dem.tif,26192_11106_label.tif,9.0
26344_11480_rgb.tif,26344_11480_dem.tif,26344_11480_label.tif,9.0
26177_11010_rgb.tif,26177_11010_dem.tif,26177_11010_label.tif,9.0
26496_11217_rgb.tif,26496_11217_dem.tif,26496_11217_label.tif,9.0
26431_11533_rgb.tif,26431_11533_dem.tif,26431_11533_label.tif,9.0
26177_10981_rgb.tif,26177_10981_dem.tif,26177_10981_label.tif,9.0
25887_10917_rgb.tif,25887_10917_dem.tif,25887_10917_label.tif,9.0
26347_11414_rgb.tif,26347_11414_dem.tif,26347_11414_label.tif,9.0
26594_11535_rgb.tif,26594_11535_dem.tif,26594_11535_label.tif,9.0
26464_11488_rgb.tif,26464_11488_dem.tif,26464_11488_label.tif,9.0
26300_10883_rgb.tif,26300_10883_dem.tif,26300_10883_label.tif,9.0
25993_11018_rgb.tif,25993_11018_dem.tif,25993_11018_label.tif,9.0
26318_10933_rgb.tif,26318_10933_dem.tif,26318_10933_label.tif,9.0
25917_10855_rgb.tif,25917_10855_dem.tif,25917_10855_label.tif,9.0
26363_11018_rgb.tif,26363_11018_dem.tif,26363_11018_label.tif,9.0
26183_10982_rgb.tif,26183_10982_dem.tif,26183_10982_label.tif,9.0
26086_10984_rgb.tif,26086_10984_dem.tif,26086_10984_label.tif,9.0
26294_10884_rgb.tif,26294_10884_dem.tif,26294_10884_label.tif,9.0
25852_10827_rgb.tif,25852_10827_dem.tif,25852_10827_label.tif,9.0
26444_11464_rgb.tif,26444_11464_dem.tif,26444_11464_label.tif,9.0
26323_10938_rgb.tif,26323_10938_dem.tif,26323_10938_label.tif,9.0
25841_10826_rgb.tif,25841_10826_dem.tif,25841_10826_label.tif,9.0
25683_10912_rgb.tif,25683_10912_dem.tif,25683_10912_label.tif,9.0
26499_11550_rgb.tif,26499_11550_dem.tif,26499_11550_label.tif,9.0
26377_11469_rgb.tif,26377_11469_dem.tif,26377_11469_label.tif,9.0
26000_10919_rgb.tif,26000_10919_dem.tif,26000_10919_label.tif,9.0
25701_10898_rgb.tif,25701_10898_dem.tif,25701_10898_label.tif,9.0
26680_11436_rgb.tif,26680_11436_dem.tif,26680_11436_label.tif,9.0
26136_11012_rgb.tif,26136_11012_dem.tif,26136_11012_label.tif,9.0
25894_10919_rgb.tif,25894_10919_dem.tif,25894_10919_label.tif,9.0
26746_11615_rgb.tif,26746_11615_dem.tif,26746_11615_label.tif,9.0
26509_11545_rgb.tif,26509_11545_dem.tif,26509_11545_label.tif,9.0
26546_11537_rgb.tif,26546_11537_dem.tif,26546_11537_label.tif,9.0
26307_10868_rgb.tif,26307_10868_dem.tif,26307_10868_label.tif,9.0
26498_11227_rgb.tif,26498_11227_dem.tif,26498_11227_label.tif,9.0
26225_10876_rgb.tif,26225_10876_dem.tif,26225_10876_label.tif,9.0
26207_11020_rgb.tif,26207_11020_dem.tif,26207_11020_label.tif,9.0
25979_10850_rgb.tif,25979_10850_dem.tif,25979_10850_label.tif,9.0
26685_11428_rgb.tif,26685_11428_dem.tif,26685_11428_label.tif,9.0
26096_10942_rgb.tif,26096_10942_dem.tif,26096_10942_label.tif,9.0
26406_11476_rgb.tif,26406_11476_dem.tif,26406_11476_label.tif,9.0
26197_11042_rgb.tif,26197_11042_dem.tif,26197_11042_label.tif,9.0
26450_11128_rgb.tif,26450_11128_dem.tif,26450_11128_label.tif,9.0
25687_10915_rgb.tif,25687_10915_dem.tif,25687_10915_label.tif,9.0
26201_11046_rgb.tif,26201_11046_dem.tif,26201_11046_label.tif,9.0
26529_11511_rgb.tif,26529_11511_dem.tif,26529_11511_label.tif,9.0
26335_10972_rgb.tif,26335_10972_dem.tif,26335_10972_label.tif,9.0
26339_11028_rgb.tif,26339_11028_dem.tif,26339_11028_label.tif,9.0
26383_11501_rgb.tif,26383_11501_dem.tif,26383_11501_label.tif,9.0
26184_11006_rgb.tif,26184_11006_dem.tif,26184_11006_label.tif,9.0
26027_10918_rgb.tif,26027_10918_dem.tif,26027_10918_label.tif,9.0
26422_11507_rgb.tif,26422_11507_dem.tif,26422_11507_label.tif,9.0
26274_11453_rgb.tif,26274_11453_dem.tif,26274_11453_label.tif,9.0
25882_10887_rgb.tif,25882_10887_dem.tif,25882_10887_label.tif,9.0
26182_11033_rgb.tif,26182_11033_dem.tif,26182_11033_label.tif,9.0
26321_11474_rgb.tif,26321_11474_dem.tif,26321_11474_label.tif,9.0
26228_11080_rgb.tif,26228_11080_dem.tif,26228_11080_label.tif,9.0
26477_11506_rgb.tif,26477_11506_dem.tif,26477_11506_label.tif,9.0
26447_11100_rgb.tif,26447_11100_dem.tif,26447_11100_label.tif,9.0
26495_11223_rgb.tif,26495_11223_dem.tif,26495_11223_label.tif,9.0
26291_10882_rgb.tif,26291_10882_dem.tif,26291_10882_label.tif,9.0
26322_10882_rgb.tif,26322_10882_dem.tif,26322_10882_label.tif,9.0
26500_11546_rgb.tif,26500_11546_dem.tif,26500_11546_label.tif,9.0
26459_11445_rgb.tif,26459_11445_dem.tif,26459_11445_label.tif,9.0
26269_10906_rgb.tif,26269_10906_dem.tif,26269_10906_label.tif,9.0
26293_10889_rgb.tif,26293_10889_dem.tif,26293_10889_label.tif,9.0
26696_11443_rgb.tif,26696_11443_dem.tif,26696_11443_label.tif,9.0
26282_10858_rgb.tif,26282_10858_dem.tif,26282_10858_label.tif,9.0
26753_11654_rgb.tif,26753_11654_dem.tif,26753_11654_label.tif,9.0
26081_10976_rgb.tif,26081_10976_dem.tif,26081_10976_label.tif,9.0
25697_10937_rgb.tif,25697_10937_dem.tif,25697_10937_label.tif,9.0
26379_11422_rgb.tif,26379_11422_dem.tif,26379_11422_label.tif,9.0
25996_10881_rgb.tif,25996_10881_dem.tif,25996_10881_label.tif,9.0
26302_10892_rgb.tif,26302_10892_dem.tif,26302_10892_label.tif,9.0
26151_10992_rgb.tif,26151_10992_dem.tif,26151_10992_label.tif,9.0
26154_10922_rgb.tif,26154_10922_dem.tif,26154_10922_label.tif,9.0
26378_10950_rgb.tif,26378_10950_dem.tif,26378_10950_label.tif,9.0
26053_10911_rgb.tif,26053_10911_dem.tif,26053_10911_label.tif,9.0
26172_11000_rgb.tif,26172_11000_dem.tif,26172_11000_label.tif,9.0
26338_10959_rgb.tif,26338_10959_dem.tif,26338_10959_label.tif,9.0
26202_10897_rgb.tif,26202_10897_dem.tif,26202_10897_label.tif,9.0
26716_11656_rgb.tif,26716_11656_dem.tif,26716_11656_label.tif,9.0
26411_11454_rgb.tif,26411_11454_dem.tif,26411_11454_label.tif,9.0
26405_11490_rgb.tif,26405_11490_dem.tif,26405_11490_label.tif,9.0
25682_10922_rgb.tif,25682_10922_dem.tif,25682_10922_label.tif,9.0
26187_11004_rgb.tif,26187_11004_dem.tif,26187_11004_label.tif,9.0
25931_11004_rgb.tif,25931_11004_dem.tif,25931_11004_label.tif,9.0
26520_11512_rgb.tif,26520_11512_dem.tif,26520_11512_label.tif,9.0
26197_11048_rgb.tif,26197_11048_dem.tif,26197_11048_label.tif,9.0
26400_11439_rgb.tif,26400_11439_dem.tif,26400_11439_label.tif,9.0
26377_11452_rgb.tif,26377_11452_dem.tif,26377_11452_label.tif,9.0
26522_11513_rgb.tif,26522_11513_dem.tif,26522_11513_label.tif,9.0
25584_11088_rgb.tif,25584_11088_dem.tif,25584_11088_label.tif,9.0
26420_11466_rgb.tif,26420_11466_dem.tif,26420_11466_label.tif,9.0
26145_10980_rgb.tif,26145_10980_dem.tif,26145_10980_label.tif,9.0
26340_11070_rgb.tif,26340_11070_dem.tif,26340_11070_label.tif,9.0
26421_11405_rgb.tif,26421_11405_dem.tif,26421_11405_label.tif,9.0
25884_10938_rgb.tif,25884_10938_dem.tif,25884_10938_label.tif,9.0
26282_10866_rgb.tif,26282_10866_dem.tif,26282_10866_label.tif,9.0
26355_10940_rgb.tif,26355_10940_dem.tif,26355_10940_label.tif,9.0
25996_11019_rgb.tif,25996_11019_dem.tif,25996_11019_label.tif,9.0
26355_10975_rgb.tif,26355_10975_dem.tif,26355_10975_label.tif,9.0
26208_10888_rgb.tif,26208_10888_dem.tif,26208_10888_label.tif,9.0
26087_11402_rgb.tif,26087_11402_dem.tif,26087_11402_label.tif,9.0
26154_10919_rgb.tif,26154_10919_dem.tif,26154_10919_label.tif,9.0
25722_10899_rgb.tif,25722_10899_dem.tif,25722_10899_label.tif,9.0
26513_11551_rgb.tif,26513_11551_dem.tif,26513_11551_label.tif,9.0
25999_10861_rgb.tif,25999_10861_dem.tif,25999_10861_label.tif,9.0
26749_11661_rgb.tif,26749_11661_dem.tif,26749_11661_label.tif,9.0
26487_11509_rgb.tif,26487_11509_dem.tif,26487_11509_label.tif,9.0
26447_11488_rgb.tif,26447_11488_dem.tif,26447_11488_label.tif,9.0
26200_11048_rgb.tif,26200_11048_dem.tif,26200_11048_label.tif,9.0
26428_11485_rgb.tif,26428_11485_dem.tif,26428_11485_label.tif,9.0
26457_11532_rgb.tif,26457_11532_dem.tif,26457_11532_label.tif,9.0
26511_11503_rgb.tif,26511_11503_dem.tif,26511_11503_label.tif,9.0
26429_11492_rgb.tif,26429_11492_dem.tif,26429_11492_label.tif,9.0
25972_10894_rgb.tif,25972_10894_dem.tif,25972_10894_label.tif,9.0
26326_11378_rgb.tif,26326_11378_dem.tif,26326_11378_label.tif,9.0
26440_11523_rgb.tif,26440_11523_dem.tif,26440_11523_label.tif,9.0
25910_10849_rgb.tif,25910_10849_dem.tif,25910_10849_label.tif,9.0
26436_11457_rgb.tif,26436_11457_dem.tif,26436_11457_label.tif,9.0
26429_11499_rgb.tif,26429_11499_dem.tif,26429_11499_label.tif,9.0
26310_11068_rgb.tif,26310_11068_dem.tif,26310_11068_label.tif,9.0
26435_11536_rgb.tif,26435_11536_dem.tif,26435_11536_label.tif,9.0
26495_11539_rgb.tif,26495_11539_dem.tif,26495_11539_label.tif,9.0
26385_10965_rgb.tif,26385_10965_dem.tif,26385_10965_label.tif,9.0
26471_11516_rgb.tif,26471_11516_dem.tif,26471_11516_label.tif,9.0
26337_11001_rgb.tif,26337_11001_dem.tif,26337_11001_label.tif,9.0
26716_11635_rgb.tif,26716_11635_dem.tif,26716_11635_label.tif,9.0
26228_11082_rgb.tif,26228_11082_dem.tif,26228_11082_label.tif,9.0
26341_11033_rgb.tif,26341_11033_dem.tif,26341_11033_label.tif,9.0
26194_11038_rgb.tif,26194_11038_dem.tif,26194_11038_label.tif,9.0
26056_11362_rgb.tif,26056_11362_dem.tif,26056_11362_label.tif,9.0
26182_10987_rgb.tif,26182_10987_dem.tif,26182_10987_label.tif,9.0
25980_10932_rgb.tif,25980_10932_dem.tif,25980_10932_label.tif,9.0
26386_10995_rgb.tif,26386_10995_dem.tif,26386_10995_label.tif,9.0
26383_11402_rgb.tif,26383_11402_dem.tif,26383_11402_label.tif,9.0
26172_10929_rgb.tif,26172_10929_dem.tif,26172_10929_label.tif,9.0
26678_11422_rgb.tif,26678_11422_dem.tif,26678_11422_label.tif,9.0
26325_11380_rgb.tif,26325_11380_dem.tif,26325_11380_label.tif,9.0
26359_10941_rgb.tif,26359_10941_dem.tif,26359_10941_label.tif,9.0
26272_11451_rgb.tif,26272_11451_dem.tif,26272_11451_label.tif,9.0
26347_10919_rgb.tif,26347_10919_dem.tif,26347_10919_label.tif,9.0
26211_11004_rgb.tif,26211_11004_dem.tif,26211_11004_label.tif,9.0
26370_10997_rgb.tif,26370_10997_dem.tif,26370_10997_label.tif,9.0
25984_10934_rgb.tif,25984_10934_dem.tif,25984_10934_label.tif,9.0
26380_11007_rgb.tif,26380_11007_dem.tif,26380_11007_label.tif,9.0
25998_10904_rgb.tif,25998_10904_dem.tif,25998_10904_label.tif,9.0
26055_11368_rgb.tif,26055_11368_dem.tif,26055_11368_label.tif,9.0
26266_10881_rgb.tif,26266_10881_dem.tif,26266_10881_label.tif,9.0
26220_11095_rgb.tif,26220_11095_dem.tif,26220_11095_label.tif,9.0
26297_10896_rgb.tif,26297_10896_dem.tif,26297_10896_label.tif,9.0
26335_10862_rgb.tif,26335_10862_dem.tif,26335_10862_label.tif,9.0
26286_10866_rgb.tif,26286_10866_dem.tif,26286_10866_label.tif,9.0
26338_11116_rgb.tif,26338_11116_dem.tif,26338_11116_label.tif,9.0
25895_10891_rgb.tif,25895_10891_dem.tif,25895_10891_label.tif,9.0
26508_11513_rgb.tif,26508_11513_dem.tif,26508_11513_label.tif,9.0
26432_11425_rgb.tif,26432_11425_dem.tif,26432_11425_label.tif,9.0
26300_11068_rgb.tif,26300_11068_dem.tif,26300_11068_label.tif,9.0
26422_11554_rgb.tif,26422_11554_dem.tif,26422_11554_label.tif,9.0
25692_10942_rgb.tif,25692_10942_dem.tif,25692_10942_label.tif,9.0
26327_11070_rgb.tif,26327_11070_dem.tif,26327_11070_label.tif,9.0
26349_10983_rgb.tif,26349_10983_dem.tif,26349_10983_label.tif,9.0
26517_11219_rgb.tif,26517_11219_dem.tif,26517_11219_label.tif,9.0
26464_11467_rgb.tif,26464_11467_dem.tif,26464_11467_label.tif,9.0
26719_11616_rgb.tif,26719_11616_dem.tif,26719_11616_label.tif,9.0
26559_11507_rgb.tif,26559_11507_dem.tif,26559_11507_label.tif,9.0
26353_10969_rgb.tif,26353_10969_dem.tif,26353_10969_label.tif,9.0
26476_11569_rgb.tif,26476_11569_dem.tif,26476_11569_label.tif,9.0
25676_10946_rgb.tif,25676_10946_dem.tif,25676_10946_label.tif,9.0
26766_11551_rgb.tif,26766_11551_dem.tif,26766_11551_label.tif,9.0
26730_11638_rgb.tif,26730_11638_dem.tif,26730_11638_label.tif,9.0
26285_11356_rgb.tif,26285_11356_dem.tif,26285_11356_label.tif,9.0
26525_11532_rgb.tif,26525_11532_dem.tif,26525_11532_label.tif,9.0
26109_10946_rgb.tif,26109_10946_dem.tif,26109_10946_label.tif,9.0
26233_10869_rgb.tif,26233_10869_dem.tif,26233_10869_label.tif,9.0
25882_10879_rgb.tif,25882_10879_dem.tif,25882_10879_label.tif,9.0
25820_11295_rgb.tif,25820_11295_dem.tif,25820_11295_label.tif,9.0
26078_11365_rgb.tif,26078_11365_dem.tif,26078_11365_label.tif,9.0
26349_11112_rgb.tif,26349_11112_dem.tif,26349_11112_label.tif,9.0
26105_10957_rgb.tif,26105_10957_dem.tif,26105_10957_label.tif,9.0
26473_11531_rgb.tif,26473_11531_dem.tif,26473_11531_label.tif,9.0
26204_10894_rgb.tif,26204_10894_dem.tif,26204_10894_label.tif,9.0
26025_10896_rgb.tif,26025_10896_dem.tif,26025_10896_label.tif,9.0
26187_10996_rgb.tif,26187_10996_dem.tif,26187_10996_label.tif,9.0
26326_10954_rgb.tif,26326_10954_dem.tif,26326_10954_label.tif,9.0
26543_11495_rgb.tif,26543_11495_dem.tif,26543_11495_label.tif,9.0
26203_11081_rgb.tif,26203_11081_dem.tif,26203_11081_label.tif,9.0
26241_11060_rgb.tif,26241_11060_dem.tif,26241_11060_label.tif,9.0
26027_10900_rgb.tif,26027_10900_dem.tif,26027_10900_label.tif,9.0
26116_10961_rgb.tif,26116_10961_dem.tif,26116_10961_label.tif,9.0
26227_10876_rgb.tif,26227_10876_dem.tif,26227_10876_label.tif,9.0
26548_11535_rgb.tif,26548_11535_dem.tif,26548_11535_label.tif,9.0
26567_11531_rgb.tif,26567_11531_dem.tif,26567_11531_label.tif,9.0
26230_10899_rgb.tif,26230_10899_dem.tif,26230_10899_label.tif,9.0
26328_10946_rgb.tif,26328_10946_dem.tif,26328_10946_label.tif,9.0
26534_11281_rgb.tif,26534_11281_dem.tif,26534_11281_label.tif,9.0
26503_11532_rgb.tif,26503_11532_dem.tif,26503_11532_label.tif,9.0
26098_10931_rgb.tif,26098_10931_dem.tif,26098_10931_label.tif,9.0
26416_11484_rgb.tif,26416_11484_dem.tif,26416_11484_label.tif,9.0
26125_10986_rgb.tif,26125_10986_dem.tif,26125_10986_label.tif,9.0
26521_11496_rgb.tif,26521_11496_dem.tif,26521_11496_label.tif,9.0
26200_11075_rgb.tif,26200_11075_dem.tif,26200_11075_label.tif,9.0
26452_11492_rgb.tif,26452_11492_dem.tif,26452_11492_label.tif,9.0
26350_11002_rgb.tif,26350_11002_dem.tif,26350_11002_label.tif,9.0
26356_10947_rgb.tif,26356_10947_dem.tif,26356_10947_label.tif,9.0
26229_10889_rgb.tif,26229_10889_dem.tif,26229_10889_label.tif,9.0
26391_11477_rgb.tif,26391_11477_dem.tif,26391_11477_label.tif,9.0
26417_11542_rgb.tif,26417_11542_dem.tif,26417_11542_label.tif,9.0
25871_10907_rgb.tif,25871_10907_dem.tif,25871_10907_label.tif,9.0
26502_11224_rgb.tif,26502_11224_dem.tif,26502_11224_label.tif,9.0
26779_11544_rgb.tif,26779_11544_dem.tif,26779_11544_label.tif,9.0
26431_11557_rgb.tif,26431_11557_dem.tif,26431_11557_label.tif,9.0
25890_10859_rgb.tif,25890_10859_dem.tif,25890_10859_label.tif,9.0
26432_11511_rgb.tif,26432_11511_dem.tif,26432_11511_label.tif,9.0
26438_11094_rgb.tif,26438_11094_dem.tif,26438_11094_label.tif,9.0
26395_10948_rgb.tif,26395_10948_dem.tif,26395_10948_label.tif,9.0
26009_10943_rgb.tif,26009_10943_dem.tif,26009_10943_label.tif,9.0
26744_11664_rgb.tif,26744_11664_dem.tif,26744_11664_label.tif,9.0
26435_11453_rgb.tif,26435_11453_dem.tif,26435_11453_label.tif,9.0
26067_10906_rgb.tif,26067_10906_dem.tif,26067_10906_label.tif,9.0
26302_10902_rgb.tif,26302_10902_dem.tif,26302_10902_label.tif,9.0
25939_10843_rgb.tif,25939_10843_dem.tif,25939_10843_label.tif,9.0
26445_11419_rgb.tif,26445_11419_dem.tif,26445_11419_label.tif,9.0
26322_11068_rgb.tif,26322_11068_dem.tif,26322_11068_label.tif,9.0
25910_10854_rgb.tif,25910_10854_dem.tif,25910_10854_label.tif,9.0
26477_11515_rgb.tif,26477_11515_dem.tif,26477_11515_label.tif,9.0
26127_10977_rgb.tif,26127_10977_dem.tif,26127_10977_label.tif,9.0
26131_11025_rgb.tif,26131_11025_dem.tif,26131_11025_label.tif,9.0
26005_11030_rgb.tif,26005_11030_dem.tif,26005_11030_label.tif,9.0
26205_10904_rgb.tif,26205_10904_dem.tif,26205_10904_label.tif,9.0
26226_11072_rgb.tif,26226_11072_dem.tif,26226_11072_label.tif,9.0
26161_10966_rgb.tif,26161_10966_dem.tif,26161_10966_label.tif,9.0
26204_11071_rgb.tif,26204_11071_dem.tif,26204_11071_label.tif,9.0
26138_10925_rgb.tif,26138_10925_dem.tif,26138_10925_label.tif,9.0
25902_10857_rgb.tif,25902_10857_dem.tif,25902_10857_label.tif,9.0
25705_10857_rgb.tif,25705_10857_dem.tif,25705_10857_label.tif,9.0
26071_10948_rgb.tif,26071_10948_dem.tif,26071_10948_label.tif,9.0
26213_10905_rgb.tif,26213_10905_dem.tif,26213_10905_label.tif,9.0
26398_11457_rgb.tif,26398_11457_dem.tif,26398_11457_label.tif,9.0
26310_11374_rgb.tif,26310_11374_dem.tif,26310_11374_label.tif,9.0
25871_10928_rgb.tif,25871_10928_dem.tif,25871_10928_label.tif,9.0
26759_11674_rgb.tif,26759_11674_dem.tif,26759_11674_label.tif,9.0
26562_11518_rgb.tif,26562_11518_dem.tif,26562_11518_label.tif,9.0
26200_10979_rgb.tif,26200_10979_dem.tif,26200_10979_label.tif,9.0
26337_10956_rgb.tif,26337_10956_dem.tif,26337_10956_label.tif,9.0
25868_10930_rgb.tif,25868_10930_dem.tif,25868_10930_label.tif,9.0
26276_10906_rgb.tif,26276_10906_dem.tif,26276_10906_label.tif,9.0
26398_11488_rgb.tif,26398_11488_dem.tif,26398_11488_label.tif,9.0
26083_10937_rgb.tif,26083_10937_dem.tif,26083_10937_label.tif,9.0
26094_10950_rgb.tif,26094_10950_dem.tif,26094_10950_label.tif,9.0
26486_11448_rgb.tif,26486_11448_dem.tif,26486_11448_label.tif,9.0
26747_11638_rgb.tif,26747_11638_dem.tif,26747_11638_label.tif,9.0
26338_10963_rgb.tif,26338_10963_dem.tif,26338_10963_label.tif,9.0
26429_11552_rgb.tif,26429_11552_dem.tif,26429_11552_label.tif,9.0
25947_11347_rgb.tif,25947_11347_dem.tif,25947_11347_label.tif,9.0
26093_11372_rgb.tif,26093_11372_dem.tif,26093_11372_label.tif,9.0
26181_11012_rgb.tif,26181_11012_dem.tif,26181_11012_label.tif,9.0
26742_11641_rgb.tif,26742_11641_dem.tif,26742_11641_label.tif,9.0
26082_10973_rgb.tif,26082_10973_dem.tif,26082_10973_label.tif,9.0
26442_11520_rgb.tif,26442_11520_dem.tif,26442_11520_label.tif,9.0
25830_11298_rgb.tif,25830_11298_dem.tif,25830_11298_label.tif,9.0
26483_11543_rgb.tif,26483_11543_dem.tif,26483_11543_label.tif,9.0
26126_11013_rgb.tif,26126_11013_dem.tif,26126_11013_label.tif,9.0
26381_11501_rgb.tif,26381_11501_dem.tif,26381_11501_label.tif,9.0
26382_11455_rgb.tif,26382_11455_dem.tif,26382_11455_label.tif,9.0
25690_10903_rgb.tif,25690_10903_dem.tif,25690_10903_label.tif,9.0
26407_11559_rgb.tif,26407_11559_dem.tif,26407_11559_label.tif,9.0
26469_11517_rgb.tif,26469_11517_dem.tif,26469_11517_label.tif,9.0
26510_11209_rgb.tif,26510_11209_dem.tif,26510_11209_label.tif,9.0
26361_10944_rgb.tif,26361_10944_dem.tif,26361_10944_label.tif,9.0
25833_11301_rgb.tif,25833_11301_dem.tif,25833_11301_label.tif,9.0
26348_10981_rgb.tif,26348_10981_dem.tif,26348_10981_label.tif,9.0
26278_10865_rgb.tif,26278_10865_dem.tif,26278_10865_label.tif,9.0
26290_10892_rgb.tif,26290_10892_dem.tif,26290_10892_label.tif,9.0
26670_11418_rgb.tif,26670_11418_dem.tif,26670_11418_label.tif,9.0
26352_10972_rgb.tif,26352_10972_dem.tif,26352_10972_label.tif,9.0
26014_10929_rgb.tif,26014_10929_dem.tif,26014_10929_label.tif,9.0
26363_11006_rgb.tif,26363_11006_dem.tif,26363_11006_label.tif,9.0
26521_11544_rgb.tif,26521_11544_dem.tif,26521_11544_label.tif,9.0
26344_10980_rgb.tif,26344_10980_dem.tif,26344_10980_label.tif,9.0
26505_11499_rgb.tif,26505_11499_dem.tif,26505_11499_label.tif,9.0
26073_11369_rgb.tif,26073_11369_dem.tif,26073_11369_label.tif,9.0
26072_10989_rgb.tif,26072_10989_dem.tif,26072_10989_label.tif,9.0
26529_11558_rgb.tif,26529_11558_dem.tif,26529_11558_label.tif,9.0
25912_10904_rgb.tif,25912_10904_dem.tif,25912_10904_label.tif,9.0
25676_10947_rgb.tif,25676_10947_dem.tif,25676_10947_label.tif,9.0
26340_10909_rgb.tif,26340_10909_dem.tif,26340_10909_label.tif,9.0
26467_11561_rgb.tif,26467_11561_dem.tif,26467_11561_label.tif,9.0
26140_10984_rgb.tif,26140_10984_dem.tif,26140_10984_label.tif,9.0
26183_11092_rgb.tif,26183_11092_dem.tif,26183_11092_label.tif,9.0
26261_10870_rgb.tif,26261_10870_dem.tif,26261_10870_label.tif,9.0
26222_11070_rgb.tif,26222_11070_dem.tif,26222_11070_label.tif,9.0
26090_10951_rgb.tif,26090_10951_dem.tif,26090_10951_label.tif,9.0
26129_10940_rgb.tif,26129_10940_dem.tif,26129_10940_label.tif,9.0
26367_11411_rgb.tif,26367_11411_dem.tif,26367_11411_label.tif,9.0
26190_10975_rgb.tif,26190_10975_dem.tif,26190_10975_label.tif,9.0
26332_10953_rgb.tif,26332_10953_dem.tif,26332_10953_label.tif,9.0
26072_10951_rgb.tif,26072_10951_dem.tif,26072_10951_label.tif,9.0
26629_11349_rgb.tif,26629_11349_dem.tif,26629_11349_label.tif,9.0
26209_11007_rgb.tif,26209_11007_dem.tif,26209_11007_label.tif,9.0
26463_11526_rgb.tif,26463_11526_dem.tif,26463_11526_label.tif,9.0
26372_10977_rgb.tif,26372_10977_dem.tif,26372_10977_label.tif,9.0
26113_10965_rgb.tif,26113_10965_dem.tif,26113_10965_label.tif,9.0
26258_10879_rgb.tif,26258_10879_dem.tif,26258_10879_label.tif,9.0
26222_11019_rgb.tif,26222_11019_dem.tif,26222_11019_label.tif,9.0
26434_11461_rgb.tif,26434_11461_dem.tif,26434_11461_label.tif,9.0
26172_10924_rgb.tif,26172_10924_dem.tif,26172_10924_label.tif,9.0
26313_10904_rgb.tif,26313_10904_dem.tif,26313_10904_label.tif,9.0
