rbg,dem,mask,mainclass,few
26332_10963_rgb.tif,26332_10963_dem.tif,26332_10963_label.tif,9.0,0
25614_11130_rgb.tif,25614_11130_dem.tif,25614_11130_label.tif,9.0,0
26098_10969_rgb.tif,26098_10969_dem.tif,26098_10969_label.tif,9.0,0
26751_11663_rgb.tif,26751_11663_dem.tif,26751_11663_label.tif,9.0,0
26154_10969_rgb.tif,26154_10969_dem.tif,26154_10969_label.tif,9.0,0
26399_11412_rgb.tif,26399_11412_dem.tif,26399_11412_label.tif,9.0,0
25711_10851_rgb.tif,25711_10851_dem.tif,25711_10851_label.tif,9.0,0
26120_10980_rgb.tif,26120_10980_dem.tif,26120_10980_label.tif,9.0,0
26393_11447_rgb.tif,26393_11447_dem.tif,26393_11447_label.tif,9.0,0
26408_11534_rgb.tif,26408_11534_dem.tif,26408_11534_label.tif,9.0,0
26203_11088_rgb.tif,26203_11088_dem.tif,26203_11088_label.tif,9.0,0
26435_11521_rgb.tif,26435_11521_dem.tif,26435_11521_label.tif,9.0,0
25989_10922_rgb.tif,25989_10922_dem.tif,25989_10922_label.tif,9.0,0
26430_11546_rgb.tif,26430_11546_dem.tif,26430_11546_label.tif,9.0,0
26409_11544_rgb.tif,26409_11544_dem.tif,26409_11544_label.tif,9.0,0
26543_11494_rgb.tif,26543_11494_dem.tif,26543_11494_label.tif,9.0,0
26366_11404_rgb.tif,26366_11404_dem.tif,26366_11404_label.tif,9.0,0
26141_10971_rgb.tif,26141_10971_dem.tif,26141_10971_label.tif,9.0,0
26480_11471_rgb.tif,26480_11471_dem.tif,26480_11471_label.tif,9.0,0
26745_11641_rgb.tif,26745_11641_dem.tif,26745_11641_label.tif,9.0,0
26269_10867_rgb.tif,26269_10867_dem.tif,26269_10867_label.tif,9.0,0
26082_10936_rgb.tif,26082_10936_dem.tif,26082_10936_label.tif,9.0,0
26327_10901_rgb.tif,26327_10901_dem.tif,26327_10901_label.tif,9.0,0
26329_11012_rgb.tif,26329_11012_dem.tif,26329_11012_label.tif,9.0,0
26459_11525_rgb.tif,26459_11525_dem.tif,26459_11525_label.tif,9.0,0
26311_11065_rgb.tif,26311_11065_dem.tif,26311_11065_label.tif,9.0,0
26231_11054_rgb.tif,26231_11054_dem.tif,26231_11054_label.tif,9.0,0
26324_10906_rgb.tif,26324_10906_dem.tif,26324_10906_label.tif,9.0,0
26411_11533_rgb.tif,26411_11533_dem.tif,26411_11533_label.tif,9.0,0
25949_10837_rgb.tif,25949_10837_dem.tif,25949_10837_label.tif,9.0,0
26293_10888_rgb.tif,26293_10888_dem.tif,26293_10888_label.tif,9.0,0
26081_10957_rgb.tif,26081_10957_dem.tif,26081_10957_label.tif,9.0,0
26224_11005_rgb.tif,26224_11005_dem.tif,26224_11005_label.tif,9.0,0
26274_10881_rgb.tif,26274_10881_dem.tif,26274_10881_label.tif,9.0,0
25919_10853_rgb.tif,25919_10853_dem.tif,25919_10853_label.tif,9.0,0
26317_11394_rgb.tif,26317_11394_dem.tif,26317_11394_label.tif,9.0,0
26439_11568_rgb.tif,26439_11568_dem.tif,26439_11568_label.tif,9.0,0
26587_11514_rgb.tif,26587_11514_dem.tif,26587_11514_label.tif,9.0,0
25705_10940_rgb.tif,25705_10940_dem.tif,25705_10940_label.tif,9.0,1
26472_11528_rgb.tif,26472_11528_dem.tif,26472_11528_label.tif,9.0,0
26460_11517_rgb.tif,26460_11517_dem.tif,26460_11517_label.tif,9.0,0
26125_10913_rgb.tif,26125_10913_dem.tif,26125_10913_label.tif,9.0,0
26213_11092_rgb.tif,26213_11092_dem.tif,26213_11092_label.tif,9.0,0
26123_11019_rgb.tif,26123_11019_dem.tif,26123_11019_label.tif,9.0,0
26337_11398_rgb.tif,26337_11398_dem.tif,26337_11398_label.tif,9.0,0
26410_11525_rgb.tif,26410_11525_dem.tif,26410_11525_label.tif,9.0,0
26188_10987_rgb.tif,26188_10987_dem.tif,26188_10987_label.tif,9.0,0
25999_10922_rgb.tif,25999_10922_dem.tif,25999_10922_label.tif,9.0,0
26155_10980_rgb.tif,26155_10980_dem.tif,26155_10980_label.tif,9.0,0
26309_10891_rgb.tif,26309_10891_dem.tif,26309_10891_label.tif,9.0,0
26746_11661_rgb.tif,26746_11661_dem.tif,26746_11661_label.tif,9.0,0
26491_11517_rgb.tif,26491_11517_dem.tif,26491_11517_label.tif,9.0,0
26140_10938_rgb.tif,26140_10938_dem.tif,26140_10938_label.tif,9.0,0
26303_10873_rgb.tif,26303_10873_dem.tif,26303_10873_label.tif,9.0,0
26315_11086_rgb.tif,26315_11086_dem.tif,26315_11086_label.tif,9.0,0
26471_11541_rgb.tif,26471_11541_dem.tif,26471_11541_label.tif,9.0,0
26376_10996_rgb.tif,26376_10996_dem.tif,26376_10996_label.tif,9.0,0
26360_11029_rgb.tif,26360_11029_dem.tif,26360_11029_label.tif,9.0,0
26367_11461_rgb.tif,26367_11461_dem.tif,26367_11461_label.tif,9.0,0
26255_10887_rgb.tif,26255_10887_dem.tif,26255_10887_label.tif,9.0,0
26436_11451_rgb.tif,26436_11451_dem.tif,26436_11451_label.tif,9.0,0
26327_11024_rgb.tif,26327_11024_dem.tif,26327_11024_label.tif,9.0,0
26234_11085_rgb.tif,26234_11085_dem.tif,26234_11085_label.tif,9.0,0
26548_11504_rgb.tif,26548_11504_dem.tif,26548_11504_label.tif,9.0,0
26313_11371_rgb.tif,26313_11371_dem.tif,26313_11371_label.tif,9.0,0
26190_11034_rgb.tif,26190_11034_dem.tif,26190_11034_label.tif,9.0,0
26252_10876_rgb.tif,26252_10876_dem.tif,26252_10876_label.tif,9.0,0
26341_11030_rgb.tif,26341_11030_dem.tif,26341_11030_label.tif,9.0,0
26364_11020_rgb.tif,26364_11020_dem.tif,26364_11020_label.tif,9.0,0
26515_11524_rgb.tif,26515_11524_dem.tif,26515_11524_label.tif,9.0,0
26346_10977_rgb.tif,26346_10977_dem.tif,26346_10977_label.tif,9.0,0
26195_11023_rgb.tif,26195_11023_dem.tif,26195_11023_label.tif,9.0,0
26740_11668_rgb.tif,26740_11668_dem.tif,26740_11668_label.tif,9.0,0
26397_11494_rgb.tif,26397_11494_dem.tif,26397_11494_label.tif,9.0,0
26006_10884_rgb.tif,26006_10884_dem.tif,26006_10884_label.tif,9.0,0
25827_11303_rgb.tif,25827_11303_dem.tif,25827_11303_label.tif,9.0,0
26373_10940_rgb.tif,26373_10940_dem.tif,26373_10940_label.tif,9.0,0
26205_10901_rgb.tif,26205_10901_dem.tif,26205_10901_label.tif,9.0,0
26745_11670_rgb.tif,26745_11670_dem.tif,26745_11670_label.tif,9.0,0
26383_11475_rgb.tif,26383_11475_dem.tif,26383_11475_label.tif,9.0,0
26480_11480_rgb.tif,26480_11480_dem.tif,26480_11480_label.tif,9.0,0
26430_11508_rgb.tif,26430_11508_dem.tif,26430_11508_label.tif,9.0,0
26426_11426_rgb.tif,26426_11426_dem.tif,26426_11426_label.tif,9.0,0
26321_10938_rgb.tif,26321_10938_dem.tif,26321_10938_label.tif,9.0,0
26370_11416_rgb.tif,26370_11416_dem.tif,26370_11416_label.tif,9.0,0
26585_11522_rgb.tif,26585_11522_dem.tif,26585_11522_label.tif,9.0,0
26488_11553_rgb.tif,26488_11553_dem.tif,26488_11553_label.tif,9.0,0
26155_10913_rgb.tif,26155_10913_dem.tif,26155_10913_label.tif,9.0,0
26541_11528_rgb.tif,26541_11528_dem.tif,26541_11528_label.tif,9.0,0
26558_11527_rgb.tif,26558_11527_dem.tif,26558_11527_label.tif,9.0,0
26384_10950_rgb.tif,26384_10950_dem.tif,26384_10950_label.tif,9.0,0
26343_11043_rgb.tif,26343_11043_dem.tif,26343_11043_label.tif,9.0,0
26079_10945_rgb.tif,26079_10945_dem.tif,26079_10945_label.tif,9.0,0
26413_11404_rgb.tif,26413_11404_dem.tif,26413_11404_label.tif,9.0,0
26350_10980_rgb.tif,26350_10980_dem.tif,26350_10980_label.tif,9.0,0
25882_10899_rgb.tif,25882_10899_dem.tif,25882_10899_label.tif,9.0,0
25898_10916_rgb.tif,25898_10916_dem.tif,25898_10916_label.tif,9.0,0
25680_10913_rgb.tif,25680_10913_dem.tif,25680_10913_label.tif,9.0,0
26359_11000_rgb.tif,26359_11000_dem.tif,26359_11000_label.tif,9.0,0
26484_11557_rgb.tif,26484_11557_dem.tif,26484_11557_label.tif,9.0,0
26523_11510_rgb.tif,26523_11510_dem.tif,26523_11510_label.tif,9.0,0
26446_11037_rgb.tif,26446_11037_dem.tif,26446_11037_label.tif,9.0,0
25766_11209_rgb.tif,25766_11209_dem.tif,25766_11209_label.tif,9.0,0
25830_11300_rgb.tif,25830_11300_dem.tif,25830_11300_label.tif,9.0,0
26229_11062_rgb.tif,26229_11062_dem.tif,26229_11062_label.tif,9.0,0
26347_10918_rgb.tif,26347_10918_dem.tif,26347_10918_label.tif,9.0,0
25896_10919_rgb.tif,25896_10919_dem.tif,25896_10919_label.tif,9.0,0
26263_10871_rgb.tif,26263_10871_dem.tif,26263_10871_label.tif,9.0,0
25657_10945_rgb.tif,25657_10945_dem.tif,25657_10945_label.tif,9.0,0
26420_11146_rgb.tif,26420_11146_dem.tif,26420_11146_label.tif,9.0,0
25859_10936_rgb.tif,25859_10936_dem.tif,25859_10936_label.tif,9.0,0
26099_10959_rgb.tif,26099_10959_dem.tif,26099_10959_label.tif,9.0,0
26066_10907_rgb.tif,26066_10907_dem.tif,26066_10907_label.tif,9.0,0
26500_11507_rgb.tif,26500_11507_dem.tif,26500_11507_label.tif,9.0,0
26431_11435_rgb.tif,26431_11435_dem.tif,26431_11435_label.tif,9.0,0
26360_10947_rgb.tif,26360_10947_dem.tif,26360_10947_label.tif,9.0,0
26300_10899_rgb.tif,26300_10899_dem.tif,26300_10899_label.tif,9.0,0
26505_11520_rgb.tif,26505_11520_dem.tif,26505_11520_label.tif,9.0,0
26737_11646_rgb.tif,26737_11646_dem.tif,26737_11646_label.tif,9.0,0
26111_10933_rgb.tif,26111_10933_dem.tif,26111_10933_label.tif,9.0,0
26179_11015_rgb.tif,26179_11015_dem.tif,26179_11015_label.tif,9.0,0
26320_10962_rgb.tif,26320_10962_dem.tif,26320_10962_label.tif,9.0,0
26226_11072_rgb.tif,26226_11072_dem.tif,26226_11072_label.tif,9.0,0
26487_11428_rgb.tif,26487_11428_dem.tif,26487_11428_label.tif,9.0,0
26308_11060_rgb.tif,26308_11060_dem.tif,26308_11060_label.tif,9.0,0
26397_11414_rgb.tif,26397_11414_dem.tif,26397_11414_label.tif,9.0,0
26210_10881_rgb.tif,26210_10881_dem.tif,26210_10881_label.tif,9.0,0
26552_11516_rgb.tif,26552_11516_dem.tif,26552_11516_label.tif,9.0,0
26146_10938_rgb.tif,26146_10938_dem.tif,26146_10938_label.tif,9.0,0
26511_11496_rgb.tif,26511_11496_dem.tif,26511_11496_label.tif,9.0,0
25588_11084_rgb.tif,25588_11084_dem.tif,25588_11084_label.tif,9.0,0
26006_10937_rgb.tif,26006_10937_dem.tif,26006_10937_label.tif,9.0,0
26266_10873_rgb.tif,26266_10873_dem.tif,26266_10873_label.tif,9.0,0
26345_11399_rgb.tif,26345_11399_dem.tif,26345_11399_label.tif,9.0,0
26189_11365_rgb.tif,26189_11365_dem.tif,26189_11365_label.tif,9.0,0
26318_10923_rgb.tif,26318_10923_dem.tif,26318_10923_label.tif,9.0,0
26337_11078_rgb.tif,26337_11078_dem.tif,26337_11078_label.tif,9.0,0
26346_11006_rgb.tif,26346_11006_dem.tif,26346_11006_label.tif,9.0,0
26722_11648_rgb.tif,26722_11648_dem.tif,26722_11648_label.tif,9.0,0
26039_10911_rgb.tif,26039_10911_dem.tif,26039_10911_label.tif,9.0,0
26336_10966_rgb.tif,26336_10966_dem.tif,26336_10966_label.tif,9.0,0
26726_11651_rgb.tif,26726_11651_dem.tif,26726_11651_label.tif,9.0,0
26246_10910_rgb.tif,26246_10910_dem.tif,26246_10910_label.tif,9.0,0
26172_10975_rgb.tif,26172_10975_dem.tif,26172_10975_label.tif,9.0,0
26329_11071_rgb.tif,26329_11071_dem.tif,26329_11071_label.tif,9.0,0
26487_11530_rgb.tif,26487_11530_dem.tif,26487_11530_label.tif,9.0,0
26150_10936_rgb.tif,26150_10936_dem.tif,26150_10936_label.tif,9.0,0
26395_11405_rgb.tif,26395_11405_dem.tif,26395_11405_label.tif,9.0,0
25675_10901_rgb.tif,25675_10901_dem.tif,25675_10901_label.tif,9.0,0
26332_10975_rgb.tif,26332_10975_dem.tif,26332_10975_label.tif,9.0,0
26410_11476_rgb.tif,26410_11476_dem.tif,26410_11476_label.tif,9.0,0
26085_10950_rgb.tif,26085_10950_dem.tif,26085_10950_label.tif,9.0,0
26144_10925_rgb.tif,26144_10925_dem.tif,26144_10925_label.tif,9.0,0
26419_11530_rgb.tif,26419_11530_dem.tif,26419_11530_label.tif,9.0,0
26533_11511_rgb.tif,26533_11511_dem.tif,26533_11511_label.tif,9.0,0
26421_11451_rgb.tif,26421_11451_dem.tif,26421_11451_label.tif,9.0,0
26587_11513_rgb.tif,26587_11513_dem.tif,26587_11513_label.tif,9.0,0
26201_11008_rgb.tif,26201_11008_dem.tif,26201_11008_label.tif,9.0,0
26411_11427_rgb.tif,26411_11427_dem.tif,26411_11427_label.tif,9.0,1
26443_11480_rgb.tif,26443_11480_dem.tif,26443_11480_label.tif,9.0,0
26079_10931_rgb.tif,26079_10931_dem.tif,26079_10931_label.tif,9.0,0
26437_11530_rgb.tif,26437_11530_dem.tif,26437_11530_label.tif,9.0,0
26497_11524_rgb.tif,26497_11524_dem.tif,26497_11524_label.tif,9.0,0
26114_10949_rgb.tif,26114_10949_dem.tif,26114_10949_label.tif,9.0,0
26489_11562_rgb.tif,26489_11562_dem.tif,26489_11562_label.tif,9.0,0
26482_11521_rgb.tif,26482_11521_dem.tif,26482_11521_label.tif,9.0,0
25697_10936_rgb.tif,25697_10936_dem.tif,25697_10936_label.tif,9.0,0
26522_11514_rgb.tif,26522_11514_dem.tif,26522_11514_label.tif,9.0,0
26204_11013_rgb.tif,26204_11013_dem.tif,26204_11013_label.tif,9.0,0
25990_10938_rgb.tif,25990_10938_dem.tif,25990_10938_label.tif,9.0,0
26106_10966_rgb.tif,26106_10966_dem.tif,26106_10966_label.tif,9.0,0
26116_11021_rgb.tif,26116_11021_dem.tif,26116_11021_label.tif,9.0,0
26341_11012_rgb.tif,26341_11012_dem.tif,26341_11012_label.tif,9.0,0
26412_11531_rgb.tif,26412_11531_dem.tif,26412_11531_label.tif,9.0,0
26487_11440_rgb.tif,26487_11440_dem.tif,26487_11440_label.tif,9.0,0
26376_11015_rgb.tif,26376_11015_dem.tif,26376_11015_label.tif,9.0,0
26554_11510_rgb.tif,26554_11510_dem.tif,26554_11510_label.tif,9.0,0
26121_10934_rgb.tif,26121_10934_dem.tif,26121_10934_label.tif,9.0,0
25991_10946_rgb.tif,25991_10946_dem.tif,25991_10946_label.tif,9.0,0
26179_11034_rgb.tif,26179_11034_dem.tif,26179_11034_label.tif,9.0,0
26284_10891_rgb.tif,26284_10891_dem.tif,26284_10891_label.tif,9.0,0
26007_10936_rgb.tif,26007_10936_dem.tif,26007_10936_label.tif,9.0,0
26346_11020_rgb.tif,26346_11020_dem.tif,26346_11020_label.tif,9.0,0
26431_11538_rgb.tif,26431_11538_dem.tif,26431_11538_label.tif,9.0,0
26409_11473_rgb.tif,26409_11473_dem.tif,26409_11473_label.tif,9.0,0
26474_11511_rgb.tif,26474_11511_dem.tif,26474_11511_label.tif,9.0,0
26217_11078_rgb.tif,26217_11078_dem.tif,26217_11078_label.tif,9.0,0
26445_11512_rgb.tif,26445_11512_dem.tif,26445_11512_label.tif,9.0,0
26452_11436_rgb.tif,26452_11436_dem.tif,26452_11436_label.tif,9.0,0
26463_11552_rgb.tif,26463_11552_dem.tif,26463_11552_label.tif,9.0,0
26437_11550_rgb.tif,26437_11550_dem.tif,26437_11550_label.tif,9.0,0
26549_11531_rgb.tif,26549_11531_dem.tif,26549_11531_label.tif,9.0,0
26554_11506_rgb.tif,26554_11506_dem.tif,26554_11506_label.tif,9.0,0
26271_11443_rgb.tif,26271_11443_dem.tif,26271_11443_label.tif,9.0,0
26045_10929_rgb.tif,26045_10929_dem.tif,26045_10929_label.tif,9.0,0
26438_11486_rgb.tif,26438_11486_dem.tif,26438_11486_label.tif,9.0,0
26480_11431_rgb.tif,26480_11431_dem.tif,26480_11431_label.tif,9.0,0
26439_11530_rgb.tif,26439_11530_dem.tif,26439_11530_label.tif,9.0,0
26018_10907_rgb.tif,26018_10907_dem.tif,26018_10907_label.tif,9.0,0
25717_10890_rgb.tif,25717_10890_dem.tif,25717_10890_label.tif,9.0,0
25946_10996_rgb.tif,25946_10996_dem.tif,25946_10996_label.tif,9.0,0
26352_10928_rgb.tif,26352_10928_dem.tif,26352_10928_label.tif,9.0,0
26094_10947_rgb.tif,26094_10947_dem.tif,26094_10947_label.tif,9.0,0
25973_10930_rgb.tif,25973_10930_dem.tif,25973_10930_label.tif,9.0,0
26006_10889_rgb.tif,26006_10889_dem.tif,26006_10889_label.tif,9.0,0
26482_11464_rgb.tif,26482_11464_dem.tif,26482_11464_label.tif,9.0,0
26101_10957_rgb.tif,26101_10957_dem.tif,26101_10957_label.tif,9.0,0
26232_11090_rgb.tif,26232_11090_dem.tif,26232_11090_label.tif,9.0,0
26478_11559_rgb.tif,26478_11559_dem.tif,26478_11559_label.tif,9.0,0
26544_11282_rgb.tif,26544_11282_dem.tif,26544_11282_label.tif,9.0,0
26320_10933_rgb.tif,26320_10933_dem.tif,26320_10933_label.tif,9.0,0
26135_10920_rgb.tif,26135_10920_dem.tif,26135_10920_label.tif,9.0,0
25973_10897_rgb.tif,25973_10897_dem.tif,25973_10897_label.tif,9.0,0
26396_11467_rgb.tif,26396_11467_dem.tif,26396_11467_label.tif,9.0,0
26426_11400_rgb.tif,26426_11400_dem.tif,26426_11400_label.tif,9.0,0
26695_11434_rgb.tif,26695_11434_dem.tif,26695_11434_label.tif,9.0,0
26182_10991_rgb.tif,26182_10991_dem.tif,26182_10991_label.tif,9.0,0
26545_11488_rgb.tif,26545_11488_dem.tif,26545_11488_label.tif,9.0,0
26095_11371_rgb.tif,26095_11371_dem.tif,26095_11371_label.tif,9.0,0
26431_11132_rgb.tif,26431_11132_dem.tif,26431_11132_label.tif,9.0,0
26554_11527_rgb.tif,26554_11527_dem.tif,26554_11527_label.tif,9.0,0
26338_10974_rgb.tif,26338_10974_dem.tif,26338_10974_label.tif,9.0,0
26185_11035_rgb.tif,26185_11035_dem.tif,26185_11035_label.tif,9.0,0
26478_11504_rgb.tif,26478_11504_dem.tif,26478_11504_label.tif,9.0,0
26286_10863_rgb.tif,26286_10863_dem.tif,26286_10863_label.tif,9.0,0
26338_10977_rgb.tif,26338_10977_dem.tif,26338_10977_label.tif,9.0,0
26597_11516_rgb.tif,26597_11516_dem.tif,26597_11516_label.tif,9.0,0
26379_11489_rgb.tif,26379_11489_dem.tif,26379_11489_label.tif,9.0,0
26427_11494_rgb.tif,26427_11494_dem.tif,26427_11494_label.tif,9.0,0
26365_11010_rgb.tif,26365_11010_dem.tif,26365_11010_label.tif,9.0,0
26375_11467_rgb.tif,26375_11467_dem.tif,26375_11467_label.tif,9.0,0
26501_11515_rgb.tif,26501_11515_dem.tif,26501_11515_label.tif,9.0,0
25876_10898_rgb.tif,25876_10898_dem.tif,25876_10898_label.tif,9.0,0
26501_11491_rgb.tif,26501_11491_dem.tif,26501_11491_label.tif,9.0,0
26398_11489_rgb.tif,26398_11489_dem.tif,26398_11489_label.tif,9.0,0
26493_11537_rgb.tif,26493_11537_dem.tif,26493_11537_label.tif,9.0,0
26128_10923_rgb.tif,26128_10923_dem.tif,26128_10923_label.tif,9.0,0
26258_10878_rgb.tif,26258_10878_dem.tif,26258_10878_label.tif,9.0,0
26295_10878_rgb.tif,26295_10878_dem.tif,26295_10878_label.tif,9.0,0
26125_10941_rgb.tif,26125_10941_dem.tif,26125_10941_label.tif,9.0,0
26769_11540_rgb.tif,26769_11540_dem.tif,26769_11540_label.tif,9.0,0
26474_11485_rgb.tif,26474_11485_dem.tif,26474_11485_label.tif,9.0,0
26084_10980_rgb.tif,26084_10980_dem.tif,26084_10980_label.tif,9.0,0
25975_10924_rgb.tif,25975_10924_dem.tif,25975_10924_label.tif,9.0,0
26740_11629_rgb.tif,26740_11629_dem.tif,26740_11629_label.tif,9.0,0
26527_11278_rgb.tif,26527_11278_dem.tif,26527_11278_label.tif,9.0,0
25875_10922_rgb.tif,25875_10922_dem.tif,25875_10922_label.tif,9.0,0
26454_11495_rgb.tif,26454_11495_dem.tif,26454_11495_label.tif,9.0,0
26108_10964_rgb.tif,26108_10964_dem.tif,26108_10964_label.tif,9.0,0
26089_10945_rgb.tif,26089_10945_dem.tif,26089_10945_label.tif,9.0,0
26220_10871_rgb.tif,26220_10871_dem.tif,26220_10871_label.tif,9.0,0
26153_10985_rgb.tif,26153_10985_dem.tif,26153_10985_label.tif,9.0,0
26423_11526_rgb.tif,26423_11526_dem.tif,26423_11526_label.tif,9.0,0
26405_11444_rgb.tif,26405_11444_dem.tif,26405_11444_label.tif,9.0,0
26354_10936_rgb.tif,26354_10936_dem.tif,26354_10936_label.tif,9.0,0
26400_11458_rgb.tif,26400_11458_dem.tif,26400_11458_label.tif,9.0,0
26029_10917_rgb.tif,26029_10917_dem.tif,26029_10917_label.tif,9.0,0
26183_10990_rgb.tif,26183_10990_dem.tif,26183_10990_label.tif,9.0,0
25917_11031_rgb.tif,25917_11031_dem.tif,25917_11031_label.tif,9.0,0
25676_10942_rgb.tif,25676_10942_dem.tif,25676_10942_label.tif,9.0,0
26345_11016_rgb.tif,26345_11016_dem.tif,26345_11016_label.tif,9.0,0
26080_10896_rgb.tif,26080_10896_dem.tif,26080_10896_label.tif,9.0,0
26446_11439_rgb.tif,26446_11439_dem.tif,26446_11439_label.tif,9.0,0
26265_11436_rgb.tif,26265_11436_dem.tif,26265_11436_label.tif,9.0,0
26188_10985_rgb.tif,26188_10985_dem.tif,26188_10985_label.tif,9.0,0
25700_10873_rgb.tif,25700_10873_dem.tif,25700_10873_label.tif,9.0,0
26346_11005_rgb.tif,26346_11005_dem.tif,26346_11005_label.tif,9.0,0
26213_10877_rgb.tif,26213_10877_dem.tif,26213_10877_label.tif,9.0,0
26327_10876_rgb.tif,26327_10876_dem.tif,26327_10876_label.tif,9.0,0
26362_11005_rgb.tif,26362_11005_dem.tif,26362_11005_label.tif,9.0,0
26420_11499_rgb.tif,26420_11499_dem.tif,26420_11499_label.tif,9.0,0
25685_10930_rgb.tif,25685_10930_dem.tif,25685_10930_label.tif,9.0,0
26459_11396_rgb.tif,26459_11396_dem.tif,26459_11396_label.tif,9.0,0
26080_10962_rgb.tif,26080_10962_dem.tif,26080_10962_label.tif,9.0,0
25711_10942_rgb.tif,25711_10942_dem.tif,25711_10942_label.tif,9.0,1
26718_11643_rgb.tif,26718_11643_dem.tif,26718_11643_label.tif,9.0,0
26132_10944_rgb.tif,26132_10944_dem.tif,26132_10944_label.tif,9.0,0
26354_11407_rgb.tif,26354_11407_dem.tif,26354_11407_label.tif,9.0,0
26392_11497_rgb.tif,26392_11497_dem.tif,26392_11497_label.tif,9.0,0
26336_10891_rgb.tif,26336_10891_dem.tif,26336_10891_label.tif,9.0,0
26117_10961_rgb.tif,26117_10961_dem.tif,26117_10961_label.tif,9.0,0
26358_11423_rgb.tif,26358_11423_dem.tif,26358_11423_label.tif,9.0,0
26028_10933_rgb.tif,26028_10933_dem.tif,26028_10933_label.tif,9.0,0
26351_10947_rgb.tif,26351_10947_dem.tif,26351_10947_label.tif,9.0,0
26210_11097_rgb.tif,26210_11097_dem.tif,26210_11097_label.tif,9.0,0
25932_11014_rgb.tif,25932_11014_dem.tif,25932_11014_label.tif,9.0,0
26736_11635_rgb.tif,26736_11635_dem.tif,26736_11635_label.tif,9.0,0
26310_10914_rgb.tif,26310_10914_dem.tif,26310_10914_label.tif,9.0,0
26443_11545_rgb.tif,26443_11545_dem.tif,26443_11545_label.tif,9.0,0
26078_10959_rgb.tif,26078_10959_dem.tif,26078_10959_label.tif,9.0,0
26319_10856_rgb.tif,26319_10856_dem.tif,26319_10856_label.tif,9.0,0
26299_10875_rgb.tif,26299_10875_dem.tif,26299_10875_label.tif,9.0,0
25896_10912_rgb.tif,25896_10912_dem.tif,25896_10912_label.tif,9.0,0
26000_10885_rgb.tif,26000_10885_dem.tif,26000_10885_label.tif,9.0,0
26427_11540_rgb.tif,26427_11540_dem.tif,26427_11540_label.tif,9.0,0
26470_11481_rgb.tif,26470_11481_dem.tif,26470_11481_label.tif,9.0,0
26341_11015_rgb.tif,26341_11015_dem.tif,26341_11015_label.tif,9.0,0
26187_11091_rgb.tif,26187_11091_dem.tif,26187_11091_label.tif,9.0,0
26083_10950_rgb.tif,26083_10950_dem.tif,26083_10950_label.tif,9.0,0
26464_11518_rgb.tif,26464_11518_dem.tif,26464_11518_label.tif,9.0,0
25923_10868_rgb.tif,25923_10868_dem.tif,25923_10868_label.tif,9.0,0
26262_10899_rgb.tif,26262_10899_dem.tif,26262_10899_label.tif,9.0,0
26239_10880_rgb.tif,26239_10880_dem.tif,26239_10880_label.tif,9.0,0
26726_11641_rgb.tif,26726_11641_dem.tif,26726_11641_label.tif,9.0,0
26405_11409_rgb.tif,26405_11409_dem.tif,26405_11409_label.tif,9.0,0
26435_11445_rgb.tif,26435_11445_dem.tif,26435_11445_label.tif,9.0,0
26200_11063_rgb.tif,26200_11063_dem.tif,26200_11063_label.tif,9.0,0
26037_10923_rgb.tif,26037_10923_dem.tif,26037_10923_label.tif,9.0,0
26424_11539_rgb.tif,26424_11539_dem.tif,26424_11539_label.tif,9.0,0
26137_11004_rgb.tif,26137_11004_dem.tif,26137_11004_label.tif,9.0,0
26233_11110_rgb.tif,26233_11110_dem.tif,26233_11110_label.tif,9.0,0
26182_11108_rgb.tif,26182_11108_dem.tif,26182_11108_label.tif,9.0,0
26731_11624_rgb.tif,26731_11624_dem.tif,26731_11624_label.tif,9.0,0
26472_11402_rgb.tif,26472_11402_dem.tif,26472_11402_label.tif,9.0,0
26115_11044_rgb.tif,26115_11044_dem.tif,26115_11044_label.tif,9.0,0
26537_11506_rgb.tif,26537_11506_dem.tif,26537_11506_label.tif,9.0,0
26307_11048_rgb.tif,26307_11048_dem.tif,26307_11048_label.tif,9.0,0
26012_10943_rgb.tif,26012_10943_dem.tif,26012_10943_label.tif,9.0,0
26429_10993_rgb.tif,26429_10993_dem.tif,26429_10993_label.tif,9.0,0
26428_11092_rgb.tif,26428_11092_dem.tif,26428_11092_label.tif,9.0,0
26323_10894_rgb.tif,26323_10894_dem.tif,26323_10894_label.tif,9.0,0
26413_11500_rgb.tif,26413_11500_dem.tif,26413_11500_label.tif,9.0,0
25673_10932_rgb.tif,25673_10932_dem.tif,25673_10932_label.tif,9.0,0
26403_11438_rgb.tif,26403_11438_dem.tif,26403_11438_label.tif,9.0,0
26491_11511_rgb.tif,26491_11511_dem.tif,26491_11511_label.tif,9.0,0
25987_10923_rgb.tif,25987_10923_dem.tif,25987_10923_label.tif,9.0,0
26670_11385_rgb.tif,26670_11385_dem.tif,26670_11385_label.tif,9.0,0
26723_11649_rgb.tif,26723_11649_dem.tif,26723_11649_label.tif,9.0,0
26004_10889_rgb.tif,26004_10889_dem.tif,26004_10889_label.tif,9.0,0
26449_11485_rgb.tif,26449_11485_dem.tif,26449_11485_label.tif,9.0,0
26409_11486_rgb.tif,26409_11486_dem.tif,26409_11486_label.tif,9.0,0
26643_11405_rgb.tif,26643_11405_dem.tif,26643_11405_label.tif,9.0,0
